440.997040,172.273758,432.814789,170.053391,8.478164,164.817627
805.637756,353.605042,806.670593,354.533691,1.388936,318.040466
752.838196,158.937271,749.794678,158.741028,3.049838,176.310730
75.513397,342.381653,70.610580,342.126251,4.909464,177.018005
323.000000,369.000000,321.575043,369.917633,1.694861,212.780411
336.570343,375.947784,335.228271,376.529663,1.462785,203.440002
525.758728,144.838348,515.823181,143.742416,9.995807,173.705490
111.985069,344.363373,110.203804,342.730499,2.416440,137.488724
91.000000,397.000000,89.304840,396.666595,1.727636,168.873077
169.000000,379.000000,167.949600,373.230591,5.864250,100.318451
501.000000,345.000000,502.333038,338.583252,6.553751,78.264099
99.000000,342.000000,97.256157,341.415070,1.839329,161.457214
105.726082,399.312866,103.958397,399.265747,1.768313,178.473099
336.000000,358.000000,333.730225,358.221283,2.280536,185.568237
645.699219,154.515564,644.604126,154.003220,1.209018,154.927246
450.664276,148.887344,440.706116,148.082565,9.990626,175.379639
46.000000,401.000000,51.497704,400.278412,5.544857,7.477478
92.000000,371.000000,90.603035,369.240631,2.246528,128.450104
366.598907,327.348724,366.388916,326.335876,1.034387,101.713058
274.558777,293.979706,274.027313,295.691254,1.792163,252.749573
